ix,name,street,city,postalcode,duns,countrycode
de01875a-12fc-4573-93c6-80bccf2bfc21,cpd lieferanten div inland,ottobrunn,ottobrunn,85521,,DE
aed69ed2-8438-41b5-a7f1-47046dae5981,pri performance review institute,1 york street,london,w1u 6pa,211485159.0,GB
430107b3-24c5-464e-937b-6605b684ef65,mewa textil mietservice,4 tiergartenstr,meisenheim,77974,,DE
20bfa4e2-b90f-40b2-9d1c-8453100c6001,industrie elektronik brilon gmbh,40 almerfeldweg,brilon,59929,341296051.0,DE
8e71eb0a-ca9f-4de1-917a-4108a8c56a6f,nespresso deutschland gmbh b 746m6,8 zollhof,dusseldorf,40221,333868649.0,DE
aa588573-fd33-4933-97b5-43fa6dfc9493,herco sa,km 7 700 carretera valencia,cuarte de huerva,50410,,ES
e31e7851-c85b-4c1d-84fc-5f5b92dfcdee,aeroflex test solutions,school close,chandler s ford,so534ra,,GB
39b835d7-df98-4ff1-b4e5-572951818a8c,relats sa,s n carrer priorat,caldes de montbui,08140,460034838.0,ES
cf3e271a-2bcf-48f2-b80c-3edd21e0deca,mti 1998 ltd,paramount industrial estate,watford,wd247xd,23023731.0,GB
6f983ec3-1b0d-4ea3-be37-749c28eb8b13,smiths aerospace electronic systems,cheltenham,cheltenham,gl528sf,288525181.0,GB
2d083328-cfe0-44ce-8b74-69d24033f65e,finder relais gmbh,30 eisenstr,russelsheim,65428,321645632.0,DE
26d9662d-9306-4b5c-b5d9-ed90fe8ba212,performance plastics,max planck str,karben,61184,537523854.0,DE
d204f151-e43b-44a4-bc07-b7150c51f347,analisis y simulacion sl,14 plaza t alava c leonardo da vinci,vitoria gasteiz,1510,565189297.0,ES
1cdf9fef-add7-4091-aefa-cfad4904f7a7,buerklin ohg,grunwalder weg,oberhaching,82041,,DE
b025e040-772c-463e-8d57-3100ddc27e61,forum luft und raumfahrt e v,10 flensburger str,berlin,10557,312583942.0,DE
62cb855d-9311-4482-a758-0918dd77edad,siemens ag,98 frauenauracher str,erlangen,91056,331535687.0,DE
338a8e03-08af-4296-9a55-2917f9b2ab14,syskomp gmbh emico,max plank s trasse,amberg,92224,38800273.0,DE
785fd028-a68e-4b1d-a57d-178b7ae7061d,tenovis direct gmbh,23 waldstr,dietzenbach,63128,330443438.0,DE
ded97524-8f88-49d4-982e-067b080760b8,grimm metallpulver gmbh,1 am wasserturm,roth,91154,316106467.0,DE
bb51afdf-65fc-4c64-9e53-9b2d50c02df8,gestion y valorizacion integral del,calle tecnologia,getafe,28906,,ES
9675372e-0100-4470-842a-4fe8552ce03d,sunaero,70 rue ampere,genay,69730,,FR
cb7e6e32-de41-44b4-88fa-c4e101f56b5d,wirtshaus in der au,lilienstrae,munich,81669,,DE
5482cb6f-489d-40d6-862c-e31ff365cd7f,isocel management conseil sarl,rue robert caumont,bordeaux,33049,,FR
0a6ce927-3fc5-4a4c-8a62-7fcbd0b5b9c7,abstract electronics inc,11526 53rd st n,clearwater,33760-4825,,US
f82ae003-4aac-4e6d-a7e5-40e1bcec7f94,stahlgruber,22 auchertwiesenweg,ulm,89081,333567183.0,DE
c42aecca-fb1f-4884-a131-62f40c5c1ade,sogeti high tech,2 av l escadrille normandie niemen,blagnac,31700,287711456.0,FR
5bc46d34-d674-4246-b74d-1626398e2a1a,umt,1 adolph kolping platz,ulm,89073,,DE
d4f89691-b6fc-4937-864a-eb56b5923178,clem sau,8 avenida fuente nueva,san sebastian de los reyes,28703,,ES
218daa95-d7f0-457e-a789-652ebeac0c28,busse design engineering gmbh,18 nersinger str,elchingen,89275,,DE
50c0a262-ccec-4753-9eb4-020c025812c1,supplier loaned equipment,the quadrant,newport,np108fz,,GB
a45fa6f8-4d55-47f8-8198-108d6919d06a,asup gmbh,10 beckedorfer bogen,seevetal,21218,314690277.0,DE
4e1873e2-99c4-41bd-b0f3-69f6907e0dc4,heisslufttechnik flocke gmbh,2 4 mondstr,feldkirchen,85622,,DE
b6d715b7-075d-44fb-b57d-4c31146b45b1,neurtek sa,3a pg azitain,eibar,20600,,ES
c26ff6ce-548b-4842-be12-d69164f8c2b0,zf gastronomie service gmbh,alfred colsmann platz,friedrichshafen,88045,341635338.0,DE
5b4d312a-fbaa-4fd1-9c7a-ada4d46d502b,fritz osk michallik gmbh co kg,kilingweg 60,muhlacker,75417,323802124.0,DE
1f9ecb03-0114-42f5-aeac-0b4f095424c9,sinus electronic gmbh,6 schleifweg,untereisesheim,74257,330960878.0,DE
399eaa83-3306-4cea-8c9c-0b0940fffa37,manuel riesgo sa,00 avenida real de pinto,madrid,28021,46865961.0,ES
782a5b93-8c1d-49f2-89a4-6252c0f4dd38,3p gmbh,27 max planck str,karben,61184,537523854.0,DE
252c7286-30f5-4803-a53e-94cb15b71f8e,grupo proyemer sca,s n carretera a lagos del serrano,el ronquillo,41880,633456546.0,ES
953bbfa7-ddc6-437f-8ba1-5170e2085e54,nm medical,200 avenue des gresillons,asnieres sur seine,92600,278082214.0,FR
b2b091c3-7724-4888-b1d5-aa7c992cb0a1,vtr ruether,cl steinheide 43,tonisvorst,47918,,DE
62417f75-db9b-40c3-b932-a8c14e83d0dc,r g gmbh,13 im meiel,waldenbuch,71111,,DE
1a7157e2-152a-4698-8ac2-be6b6ef2bf1c,hybeta gmbh,15 im breitspiel,heidelberg,69126,312527225.0,DE
1a8f3989-c2ea-4b27-96da-85bf451c603e,technolit gmbh,industriestrae,grossenluder,36137,31582798.0,DE
caa9b691-c625-41aa-ba33-b767b2045d81,cosset md,rue jean mermoz,le haillan,33185,277271321.0,FR
8528e518-6cd5-448a-a052-b20801b383e5,smarttools,52 luisenstr,bramsche,49565,326272437.0,DE
1e8a4a96-bd49-4416-abc4-adb408a1a1b5,thales communications,83 85 rue mile brault,laval,53000,64773277.0,FR
2cad6fb3-073a-4269-accb-85d8fa4ade23,buchhandlung gerd stiebert,kupferstr,ingolstadt,85049,,DE
7a17d0c9-5992-43db-9580-c1c6cf16cdbc,alter ego 31,chemin de gramont,colomiers,31770,779097252.0,FR
d38a1e31-5015-47f6-a5b1-1a6636696a6c,hahnkolb werkzeuge gmbh,postfach 06 60,ludwigsburg,71606,343074233.0,DE
adb29e37-e7da-418e-bc15-2414975f8408,selex es spa,via giulio vincenzo bona 85,rome,156,434387298.0,IT
c77b780e-9fd8-4e96-b81f-d969ca1c09b2,hodt korrosionsschutz,flurstrae 8,hamburg,21465,317577443.0,DE
39c6607f-e357-4d3f-82af-268b59a2b55e,hoefer gmbh,14a keferloher str,haar,85540,,DE
e86664b8-d4ef-40bc-8a34-7139b3b94b8b,klever gmbh und co kg,20 hauptstr,aham,84168,326107463.0,DE
1a2538df-33db-4f02-b0ff-c17198074bf1,mel aviation ltd,60 woolmer way,bordon,gu35,,GB
9e14e359-5263-4800-87df-d763e9c90993,dhci,83 baker street,london,w1u 6ag,719325297.0,GB
9763015e-fb63-43ca-a878-07065c356d00,rochester electronics,fenice court,saint neots,pe19,,GB
da103a5d-3a61-4c92-ac01-44f1732d7917,slind parts sa,km10 avenida de andalucia,madrid,28021,,ES
b7dff1be-1a2e-4558-8609-262abe35fdd7,mayre sc,5b calle lopez de legazpi,seville,41008,,ES
4a66bfa6-0a1e-425f-8efe-d8798c7aad7e,nespresso deutschland gmbh,speditionsstrasse,dusseldorf,40221,341618791.0,DE
3c32bf99-f136-41b0-b2a3-ec49c0144f82,kerb konus vertriebs gmbh,7 wernher von braun str,amberg,92224,327960993.0,DE
258f846f-4824-46dd-939a-4e7cdb5ba04f,omnilab laborzentrum gmbh co kg,8 robert hooke str,bremen,28359,,DE
7ebcc13b-7434-44cb-ae90-fd67a413ca8c,viking direct,po box 279,leicester,le31yu,,GB
b2bd34fb-71df-4ac9-9ec7-533fbcecf85e,sport in,17 jesuitenstr,ingolstadt,85049,340898242.0,DE
e3c0d785-a305-4fff-a93a-fe0d343750fc,gruschwitz gmbh tech twist,68 memminger str,leutkirch im allgau,88299,,DE
61f33364-06e5-40ed-a27d-74ca089ebd0e,thales uk limited,manor road,crawley,rh109ha,,GB
0d5ea3e3-d92a-4eec-b2b1-b6215cd77d8f,bilz,25 bblinger str,leonberg,71229,322944653.0,DE
cfcf9b8c-4e31-470d-835b-666b911d8f43,keithley instruments gmbh,65 landsberger str,germering,82110,31609217.0,DE
2b288390-f72b-4cdb-8a3b-ccac1cbce1fa,swansea university,singleton park,swanseasa28pp,sa2 8pp,232227629.0,GB
cb47ddd6-7070-4e9d-9da8-2a6a7770831d,infoscore forderungsmanagement gmbh,99 rheinstr,baden baden,76532,,DE
56828152-b395-4e1b-815e-c8b5ffeeeaa5,futronic gmbh,tolnauer str,tettnang,88069,31612328.0,DE
82bd2594-82c6-46b2-957e-1059fc73f199,sna europe deutschland,5 auf dem hls,mettmann,40822,344805481.0,DE
42b4a934-8b7a-489d-b905-150dc9595246,rdmadrid sl,79 1 calle de caleruega,madrid,28033,,ES
0bcf1f54-8923-4e65-9012-3de0592a4509,northrop grumman corporation,225 e john carpenter fwy,irving,75062-2282,624839184.0,US
c48d2aae-0d5c-4443-a906-04b4e74128a3,thales uk ltd,newton road,crawley,rh10 9ts,232257352.0,GB
e4931485-a1e9-46a3-9a59-f717ed491655,aermec,rue du developpement,guereins,01090,,FR
f0d73756-6fdf-45f6-89e7-574d28859fbd,insa sa,34 paseo del pintor rosales,madrid,28008,,ES
4c2bd98f-143d-4ec6-875e-2b6f4b3a2a18,aucosys,12 hofhalde,goppingen,73035,,DE
d1406ede-aa74-4639-a920-62cd2f27ff15,sna europe,willettstr,mettmann,40822,,DE
efc19188-95f7-401f-8fcc-4fc6d69e2c1b,tts tooltechnic systems ag co kg tts tooltechnic systems ag co kg tts tooltechnic systems ag co kg,20 wertstr,wendlingen,73240,,DE
6ee56e9a-027f-4554-8985-676e985a8411,reinartz kleinteileversand gmbh c,15 sachsstr,pulheim,50259,,DE
da473681-caa4-4c80-a477-4da909a82864,telkron informatica sl,13 avenida de donostiarra,madrid,28027,466848012.0,ES
73616d1e-6be2-45c3-a725-9792769e84ad,honeywell,4150 lind ave sw,renton,98057-4973,,US
953c0298-5583-45ac-9dff-1780884d1377,dajv,10 alte bahnhof strae,bonn,53173,342801286.0,DE
b8e81c89-45bf-477e-ac25-3c20ae97be3c,le manoir de gressy,2 rue saint denis,gressy,77410,,FR
b1048531-a546-4189-a79f-5806e6562ea8,barr vertriebs gmbh,5 robert bosch str,heddesheim,68542,,DE
fc00de12-97be-419a-9443-fa6097c73c72,b z werkzeuge gmbh,carl peters strae,korntal munchingen,70825,,DE
7d5c9986-013b-4b5b-b5ec-3c657558a680,lambda gmbhco kg,12 am bahnhof,bischofswiesen,83483,551265957.0,DE
98b81beb-1342-4efa-b3d0-fb245155fe5b,buerklin,40 schillerstr,munich,80336,316757657.0,DE
576c60fa-69db-403a-b78b-de2e7de629a8,richardson rfpd italy srl,viale fulvio testi,milan,20126,,IT
e4af5c6f-8031-43aa-9afb-9a1f8edf02f4,techspace aero sa,route de liers 121,herstal,4041,372380824.0,BE
6b20710b-e9c2-4250-a4e9-1776a161dc2d,triumph actuation systems uk iom,cheltenham,cheltenham,gl52 8sf,211207784.0,GB
7e12b971-9fb2-42bb-ab4d-00b46a5603e1,schlicker,5 gewerbestr,radevormwald,42477,312835861.0,DE
c906f2e3-bd4c-4785-9d60-95f19579a04c,botschaft afghanistan,3 taunusstr,berlin,14193,,DE
8c9bc065-afd8-4911-a59f-5667b1680f6c,verion gmbh,22e unter den buchen,schorfheide,16244,,DE
d96f5c2b-0ef2-4cf8-8692-8c86179593b8,casa compras casa compras casa compras,calle la mata,seville,41002,,ES
7b945201-a5fc-433f-9a26-088cfecb012b,deutsche messe ag,messegelande,hanover,30521,315766592.0,DE
6a27215d-275b-45a9-b03b-6b733cef9dcc,stahl schaltgeraete gmbh,30 am bahnhof,waldenburg,74638,,DE
a05b9a23-b7ed-4f4c-a7d9-f6c846e8d85b,maschinenhandel meyer,10b reinhard rube str,gottingen,37077,341887429.0,DE
d13e9fb6-854a-429f-9399-9397d5861a1d,belfor deutschland gmbh,24 keniastr,duisburg,47269,,DE
5fb580f9-5c31-4304-85e3-779c1dfc6dd6,tfc ltd,58 pfaffenhaule,singen,78224,,DE
ac4b18e7-9d49-49ff-9b95-ec28352a6835,timmer pneumatik gmbh,37 dieselstrae,neuenkirchen,17498,317314334.0,DE
c5ac2407-52b3-44c8-bf29-fa9d442d8099,r g faserverbundwerkstoffe gmbh,7 im meiel,waldenbuch,71111,319932075.0,DE
bfa7ec3e-2e65-4225-a447-ce97847888ac,gluetec,8a am biotop,geisenheim,65366,312578667.0,DE
98373637-5a2d-44ef-acec-28874868d1d7,insa sa,34 paseo del pintor rosales,madrid,28008,478818925.0,ES
a6361f15-162c-405d-9149-a34514f07687,cz handels gmbh,klaus groth weg,delmenhorst,27753,,DE
d8fa1b69-823b-4456-b13d-5235988514ae,fako,15 peutestrae,hamburg,20539,340213235.0,DE
a2f3cbce-115c-45e7-98dd-d1d8dba89efc,sennheiser vs gmbh co kg,karl wiechert allee,hanover,30625,499187367.0,DE
5d5ec1f6-f732-40c2-bdde-701a24a56626,schmersal gmbh und co,30 mddinghofe,wuppertal,42279,331310735.0,DE
009a86ad-346f-4e9a-bb43-57a1ed7bef26,sogeti high tech toulouse,3 chemin de laporte,toulouse,31300,261969181.0,FR
e22830a5-5037-49ac-96e5-9587afa5b463,technifast ltd,north folds road,corby,nn18 9at,,GB
8a1b9f76-0e6c-4973-87ae-8b7d870ecc7b,sz druck verlagsservice gmbh,2 6 martin luther str,sankt augustin,53757,,DE
2ed5bec0-9e12-44a9-9772-56b1124f7cac,east view geospatial inc,10601 wayzata blvd,minnetonka,55305-1515,,US
805ea6f8-b822-4379-88b4-099a43e54770,biko bildungskooperation regionen,schillerstrasse,ludwigsburg,71638,,DE
834f832d-7739-422e-b98e-b8fc3b709960,flm gmbhfoto licht und messtechn zubeh r,18 schtzen strae,emmendingen,79312,312664618.0,DE
e149186a-9530-434b-91f4-6bf61664d280,precintia internacional sa,22 avenida de manoteras,madrid,28050,,ES
81c95c87-4e5a-4129-84f7-690fee9c1504,speedpoint next generations gmbh,rheinstr,darmstadt,64295,,DE
6cf59033-ec05-4bd0-bd3a-4d15774bb386,architektenkammer der,geeren,bremen,28195,,DE
c0f0bdab-0d1a-4dc8-b596-ca90bd559638,seton gmbh,5 7 otto hahn str,langen,49838,322762329.0,DE
6898f92e-c6fc-4cab-b8e4-5d8a80f7a228,dwt gmbh,wilhelm tenhagen str,bottrop,46240,,DE
923a799d-f06b-4b95-bac7-131f07b890d3,gross karlheinz,37 ulmenweg,zweibrucken,66482,342096003.0,DE
9335eaa3-76c7-4000-a206-cb48f7260550,banderas y mastiles sosa dias sa,poligono ind sur,colmenar viejo,28770,,ES
79c98d45-2822-4535-9670-3452a80cc339,organisation pro software,11a innere wiener str,munich,80000,,DE
551a20a0-0def-48e1-bfea-cb5f30b639ce,essentra components gmbh,lauterbachstrae,geretsried,82538,,DE
22be1313-c731-4cc8-bc96-2c4cf9b99da6,fako heinrich a anton,sderstr,hamburg,20537,340213235.0,DE
fd1727b8-1e1a-43f0-acf0-b5cc3ef117be,essentra components gmbh,19 lauterbachstr,geretsried,82538,,DE
ed00abba-5773-4efc-b845-0c70128ce610,datalis,8 avenue gutenberg,portet sur garonne,31125,896814522.0,FR
f8c181dc-bac8-401d-9c7f-08d5caf5cfc8,trescal limited,park gate close,stockport,sk6 2sl,215592268.0,GB
b021806d-6ef7-4a86-bfae-75a20e5e4dcd,pratt whitney pratt whitney component solutions pratt whitney,4905 stariha dr,norton shores,49444,,US
e97356be-8159-4bad-bc40-391fe39dbb68,universal service mller,11 an der hansalinie,munster,48163,,DE
ea4fa8d4-1e9d-48dc-b670-53d67a126886,dr ing k busch gmbh,1 schauinslandstr,maulburg,79689,,DE
2c65057e-12be-4413-8e16-fad0a76b6e33,sauter gmbh und co kg,30 sonnenstr,munich,80000,,DE
a5c9f06f-0f0c-40ac-8694-4ce5496d5f2d,kathleen schulze,1 kolumbusstr,munich,80000,,DE
646c5c56-169f-402f-9a4c-df6fe6ca92f4,sogeti high tech,3 chemin de laporte,toulouse,31300,287711456.0,FR
604e23d5-9333-4713-96a6-339e99d7bcc8,wimo antennen und elektronik gmbh,14 am gxwald,herxheim bei landau pfalz,76863,341245025.0,DE
111f4fbf-e9c3-4556-9b47-a8aaf30f18a1,polytec pt gmbh,polytec platz,waldbronn,76337,,DE
807fa50c-a740-4e26-8f03-2c216e192003,sommer gmbh cokg,rotwandweg,taufkirchen,82024,,DE
a25238a4-006a-4299-91a7-bac8f868cca8,zarm technik gmbh,am fallturm,bremen,28359,537384638.0,DE
784559d0-4f35-42b2-9ece-e0d87a15847b,aphisa aplicaciones,calle 33,alcala de guadaira,41500,,ES
7ad9c282-ade5-4af1-8fa8-66765ff7c650,verbindungs techniken ruether,43 steinheide,tonisvorst,47918,342438298.0,DE
eda78704-b944-430e-b69a-58e420272c62,air sea containers ltd,cavendish street,birkenheadmerseyside,ch41 9dh,,GB
30e90e70-6f80-4a70-ba69-ff2c6a1d61d9,ametek mro florida inc,5900 nw 97th ave,doral,33178-1642,,US
b39d0af4-8c79-4221-9559-8435969b7a11,fischer plath gmbh,4 gansper helmer,berne,27804,317668911.0,DE
c8dbf7a8-d137-451f-89ad-8efa79ef8841,gl events exhibitions,24 rue saint victor,paris,75005,264017122.0,FR
0ecd1216-e81f-4f2e-b99c-142a6b938ecf,sandsackshopde,12 rohnaer str,thiendorf,1561,,DE
6e17a467-df8e-4894-87c0-d89446aa34ac,honeywell aerospace,4 avenue saint granier,toulouse,31024,380951202.0,FR
6a721494-6a05-4813-8604-ca34f25a78c8,domino deutschland gmbh,3 lorenz schott str,wiesbaden,55252,318455441.0,DE
c7f90e3b-83e6-437c-b640-2dffa51eedd7,intercomp europe ltd,manor farm road,reading,rg10 0py,,GB
0a966627-f7cb-4f4d-8d55-8b8dd0bf5ec4,proroll gmbh,9 heinrich schicht str,huckeswagen,42499,,DE
0129a092-bc4a-4960-b50f-5589d5d5bb8a,kroschke,kroschkestr,brunswick,38112,,DE
73a56e4d-7a29-4907-a29d-673293b4bb09,selex sensors and airborne systems,2 crewe road north,edinburgh,eh5 2xs,,GB
d22b2cb0-9587-4bd4-a29d-ab11927944e4,zentro elektrik gmbh kg,7 hahen strae,eisingen,75239,3165552.0,DE
a9246643-2d3e-4bfa-8d8d-42da289f2e00,muenchner knoedelei,51 lilienstr,munich,81669,342593012.0,DE
6643fcf3-85e9-42ea-93f9-95e37b83e06b,cleverbridge ag,brabanter str,cologne,50674,,DE
7e61a523-f300-4ea7-880c-03fa040d3492,courriers automobiles picards,la haute borne,rivery,80136,275345411.0,FR
0f77f9ee-7b47-4511-912a-ca48c8e293bd,r g faserverbundwerkstoffe gmbh,im meiel,waldenbuch,71111,,DE
c1cdd98b-9bd8-449e-9251-5322b07e562a,goodrich sensorsintegrated syst,14300 judicial rd,burnsville,55306-4890,,US
df8b52ad-391d-44de-b888-d224a617bb74,sunaero,70 rue ampere,genay,69730,502114143.0,FR
52f9921c-ef01-45b2-be73-667844550607,yoshida deutschland gmbh ykk,33 ostring,mainhausen,63533,,DE
f111ee4e-c1f1-465c-a2fb-ce2dca69c1cc,dga techniques aeronautique,47 rue saint jean,balma,31130,635165124.0,FR
253ce464-33bd-41cc-a078-81f262216c45,hamilton sundstrand,4747 harrison ave,rockford,61108-7929,51079937.0,US
4af3a76c-114a-46cf-bd41-3951c1300af1,hamilton sundstrand hamilton sundstrand hamilton sundstrand,4747 harrison ave,rockford,61108-7929,,US
9870c64b-f6bb-4995-9d08-0a5a474839f5,juergen maurer,39 zur eisengrube,bitz,72475,332690044.0,DE
439e24fd-f927-4c68-98ec-9b715c497083,kremer pigmente gmbh co kg,41 47 hauptstr,aichstetten,88317,318233954.0,DE
6dd6ba94-2dd4-4890-a801-5108305fdab8,ergodata gmbh,lessingstrae 27,dresden langebrrck,1465,330457995.0,DE
690ce70a-82f4-4498-82a3-aa36278b779e,steep gmbh,hagenauer forst,schrobenhausen,86529,507174261.0,DE
fd6ccca7-46a3-403f-b167-9f47108f9163,viking direct,lancer house,leicester,le31ub,,GB
b6d85802-52f2-461b-a29e-11bba1b6c5ce,lupenhandelde,8 siriusstr,unterschleissheim,85716,,DE
6602b62d-fe05-4b2c-855e-c32d38f0c237,nespresso deutschland gmbh,speditionsstrasse,dusseldorf,40221,341618791.0,DE
9a0597f8-5ecb-4f91-9959-f03399d5842d,brauner siegfried,fraunhoferstrae 5,planegg,82152,328639633.0,DE
8ce398a8-076d-456b-b568-91b46f0dcd74,macherey nagel gmbh co kg macherey nagel gmbh co kg macherey nagel gmbh co kg,6 8 neumann neander str,duren,52355,,DE
d0c95a90-0ccf-4295-9a3d-27ab9e28f201,hotel und gasthof bauer,mnchner str,feldkirchen,85622,,DE
6a65543a-92c4-4146-9b8b-b84a3cf3039c,schempp decker gmbh,6 8 am stichkanal,berlin,14167,320463268.0,DE
ee2e8aec-4563-4d81-9eb2-0b3a3fc7c992,pc box lugo,59 rua ourense,lugo,27004,,ES
fbb6c400-0b26-4325-b533-1109f9163157,hoffman engineering,8 riverbend dr,stamford,69070,,US
7beeb7c7-5029-415b-a3ff-d5b205a032be,ffw ernsgaden,19 geisenfelder str,ernsgaden,85119,,DE
77c66fd9-8215-4702-945b-92fd6958b535,rg gmbh,7 im meiel,waldenbuch,71111,319932075.0,DE
8183683d-b323-4739-ae25-bc8297b35cee,hotel und gasthof bauer,mnchner str,feldkirchen,85622,322170721.0,DE
819eebf4-8b00-4d79-b6c0-0ff93fdd1bde,sogeti high tech,13 rue andre villet,toulouse,31030,260806277.0,FR
538d479c-098e-4f78-9adc-b9f6c185ac27,schmidt hoffmann gmbh,163 hamburger chaussee,bergisch gladbach,51429,,DE
6e23c40a-df87-4313-bd0e-3ac60d4cc6e3,robuso stahlwarenfabrik,75 neuenhofer str,solingen,42657,322853813.0,DE
ab94c508-b72e-486b-b251-f2772fc82577,fpw prueftechnik gmbhco kg,8 frst maximilian str,kilegg,88353,322962465.0,DE
cb5ef7d5-c0a2-4315-9332-985c99bcebd8,gardner denver schopfheim gmbh,roggenbachstr,schopfheim,79650,551205594.0,DE
fb97c3ec-081b-4be0-bd24-53ce8ebe162e,supplier loaned equipment,the quadrant,newport,np108fz,,GB
ca12e2ba-9a2a-4a61-913c-f61ddd16952b,quality office supplier sl,7 avenida de los pirineos,san sebastian de los reyes,28703,,ES
ea464e59-6a49-4424-af64-5a3eb67e502d,adf technologies championdoor adf technologies championdoor groupement adf technologies championdoor,6 avenue jean monnet,colomiers,31770,,FR
8e0b3f0a-b2aa-4899-bcce-c2b51a2a6d41,btt gmbh,dieselstr,hamburg,22307,324932342.0,DE
38187adb-15ea-498b-bb6d-25682aad8c0b,elkubema,3 bilsener weg,hemdingen,25485,343391785.0,DE
fa6d9ad1-19fb-4612-b878-44ded0a3caee,sogeti high tech,3 chemin de laporte,toulouse,31300,,FR
2362fbac-af5f-4b3e-b925-44cf162e956e,rae france,rue de la fee aux eaux,vernaison,69390,275078975.0,FR
2b6db9ee-4860-46a8-ae59-9d8937fa1582,stuttgarter verlagskontor svk gmbh,77 rotebhl str,stuttgart,70178,320556574.0,DE
c77984b0-1fb7-417a-9628-99ec5df63e4b,dataprof espaa sa,63 calle santa leonor,madrid,28037,,ES
d48eca66-921f-404f-ae98-ff3c2059941e,selex es spa,60 close via piemonte,rome,187,,IT
1d891d0d-d4a9-4541-9808-298b65fc12fa,framos electronic vertriebs gmbh,zugspitzstr,pullach,82049,316089887.0,DE
e6d450a4-a25a-43e1-9089-0951fb40a6ea,neurtek sa,3a pg azitain,eibar,20600,461196396.0,ES
eb81bc94-4fdc-44e3-a0e9-2147c762c6b2,evosource ag,80 berliner str,potsdam,14467,,DE
02f8a26c-b153-4064-bd87-9436108500d4,manfrotto distribution,44 rue de la couture,rungis,94390,263172699.0,FR
78cbcaf9-6aff-45fa-8303-0e9faef18688,ernst diekgraefe gmbh,13 altenaer str,altena,58762,,DE
cbe60e87-73ed-468d-8098-438c69b8fc05,rittal lieferzentrum,32 dieselstr,garching,85748,551050883.0,DE
48d37150-db7f-4e96-975f-96c104751d5f,ea elektro automatik,31 33 helmholtzstr,viersen,41747,330862074.0,DE
90ae2627-4fc7-4ab1-8336-d28abbf69d24,re in retail international gmbh,98a nordring,nuremberg,90409,,DE
ab17a815-f653-41a9-9838-e2b39d17f7ff,noveltis,2 pl canal,ramonville saint agne,31520,502521953.0,FR
8232ccbe-5221-433d-984f-d24b0a555f09,eidex gmbh,1a schorner str,baierbrunn,82065,33093506.0,DE
18d3383f-6dfa-4824-bbff-b24c316e7f93,aeroflex test solutionsunits 14 15,monks brook ind pk,chandler s ford,so534ra,,GB
87ab85b1-a42f-4449-bf90-c16ed48b3f24,hanna instruments sl,3b azitain bidea,eibar,20600,460733194.0,ES
759e162c-23e7-4915-8952-8776e8cb1dfc,druck limited druck limited ge sensing druck limited,fir tree lane,groby,le6 0fh,,GB
878ef369-c0c4-4ef7-aebf-5cdc3ae745e9,acmos chemie gmbh und co,industriestr,bremen,28199,,DE
4b48608b-a969-4813-9451-c1f97cb4800c,franz scheuerle ulm kg,2 ernst abbe str,ulm,89079,,DE
15ddb77a-d95a-4c89-b847-c247117a143a,ge aviation systems ltd,bishops cleeve,cheltenham,gl52 8yb,211207784.0,GB
4f0686dd-6e45-4978-b1ce-dbc0b74286ac,ime mobile solutions,7 borsigstr,barbing,93092,,DE
ac909ab7-5290-48b9-9891-7d15608181c1,electrofluid,665 rue de la maison blanche,orgeval,78630,,FR
29d1f197-c4c1-40cb-903b-94b35751b845,ui lapp gmbh,25 schulze delitzsch str,stuttgart,70565,,DE
f88f8bf5-4dff-4c47-bab7-f2d47fda65db,nea electronics inc,14370 white sage rd,moorpark,93021,9488545.0,US
d4468f99-877a-4772-8826-bb1d24f88ec7,le manoir de gressy,chemin des carrosses,gressy,77410,,FR
b02bd885-ae0d-4da3-a063-d3cb7e135ffa,honeywell aerospace,4 avenue saint granier,toulouse,31024,,FR
38816555-65e2-49eb-9cbb-30fe691a16d0,wirtshaus in der au,lilienstrae 51,munich,81669,342593012.0,DE
7ce3ca3c-e0a4-4867-8055-2e54facf61fe,medicare biomedizintechnik gmbh,lohkamp,langenhagen,30855,315702733.0,DE
2959e1db-4443-4fa7-b8d4-38ce57cc35ac,buerk mobatime gmbh,46 steinkirchring,villingen schwenningen,78056,313291792.0,DE
97d46a1f-d3c0-4084-bf7e-8acb5519ce53,vtr,43 steinheide,tonisvorst,47918,,DE
319f4a76-7b39-4697-ae5d-379e53e67718,ag sexton gmbh,16 rathausstr,jagsthausen,74249,,DE
367960ef-ad8b-46f9-8410-e6ab334cd6e9,auswrtiges amt,1 werderscher markt,berlin,10117,344891643.0,DE
253f31ae-80a2-496e-8af8-8b53dfa889ea,genex srl,via torre sant eusebio,rome,131,,IT
73d2b3e7-4b0d-4780-a025-8cb4fd6ccd6d,copelbe,16 rue grange dame rose,velizy villacoublay,78140,27646928.0,FR
cc34f045-72ce-4adb-a345-b80d1fb2bb4d,absatzplus gmbh,37 hofer str,schauenstein,95197,312504658.0,DE
78ff41ff-5ae9-419f-bd56-388e22ba2dc2,parkett wanke,charlottenstr,spaichingen,78549,312812453.0,DE
c0b48772-ae9c-483d-aff9-9874e3c00c5d,sogeti high tech sas,2 av l escadrille normandie niemen,blagnac,31700,287711456.0,FR
2605d0f6-9739-47f3-856d-b2cf4a20f6f0,friedrich heck gmbh,27 an der iserkuhle,hemer,58675,325771681.0,DE
f4f35c3f-bcc4-401f-b56f-5a1cebba96f9,weinmann emergency medical,12 frohbsestr,hamburg,22525,317198315.0,DE
