ix_left,ix_right,name_left,name_right,street_left,street_right,city_left,city_right,postalcode_left,postalcode_right,duns_left,duns_right,countrycode_left,countrycode_right,y_true
4c22ea5b,6065ae26,peddinghaus,eriks gmbh,halinghauser str,bronninghauser str,gevelsberg,bielefeld,58285,33729,,,DE,DE,0
18d3383f,3206f8ea,aeroflex test solutionsunits 14 15,aeroflex international ltd,monks brook ind pk,school close,chandler s ford,eastleigh,so534ra,so53 4ra,,216834002,GB,GB,0
b2940ab5,7bf3e74c,stumpf,stumpf,37b marienburger str,37b marienburger str,landshut,landshut,84028,84028,,,DE,DE,1
b507374f,a90adf42,ge aviation systems ltd,ge aviation,arle court,evesham road,cheltenham,cheltenham,gl51 0tp,gl52 8sf,211207784,067221824,GB,GB,0
536d4a08,b25a948b,ge aviation,ge aviation systems,arle court,cheltenham,cheltenham,cheltenham,gl51 0tp,gl528sf,505518316,,GB,GB,0
692fcdf3,a525dfc4,netmakers,activeo,rue du 1er mai,15 rue du 1er mai,nanterre,nanterre,92000,92000,260176907,,FR,FR,0
c6436756,094d3c39,gvf des dlr,krueger raumausstatter,kaniqswinterer str,693 konigswinterer str,bonn,bonn,53227,53227,,,DE,DE,0
c6270995,94881415,ups deutschland inc co ohg,bdm service gmbh,1 grlitzer str,12 grlitzer str,neuss,schloss holte stukenbrock,41460,33758,318066107,312599171,DE,DE,0
a6361f15,700a8fd1,cz handels gmbh,mmi meyer muenster handels,klaus groth weg,3 bschelskamp,delmenhorst,scheessel,27753,27383,,342510195,DE,DE,0
78ff3962,d9c1213d,hamilton sundstrand aerospace,hamilton sundstrand ca,4747 harrison ave,po box 85757,rockford,san diego,61108-7929,92186-5757,149872194,144357381,US,US,0
daeb8443,d52a7d8b,fleurop gmbh,weyra business associates,3 4 lindenstr,3 lindenstr,berlin,kleve,12207,47533,313232118,343921628,DE,DE,0
877c733f,ce397b09,ad aerospace ltd,ad metal spinners ltd,abbots park,56 60 shelley road,runcorn,bournemouth,wa73gh,bh1 4hy,778562785,,GB,GB,0
d4ff295b,8627524a,honeywell aerospace,honeywell international inc,190th st,111 s 34th st,torrance,phoenix,25250,21131,,003411944,US,US,0
49dff353,4692524f,martin wei,martin wei,4 birkenweg,4 birkenweg,ilmmunster,ilmmunster,85304,85304,312828019,,DE,DE,1
80c27449,5b920641,sport in,sortimo international gmbh,17 jesuitenstr,13 landshuter str,ingolstadt,unterschleissheim,85049,85716,,,DE,DE,0
6f983ec3,e72c0f35,smiths aerospace electronic systems,ge caledonian,cheltenham,monument crescent,cheltenham,prestwick,gl528sf,ka9 2rx,288525181,288525181,GB,GB,0
abd16599,13cf3dfa,shp,elektro grosshandel,5 zeiss str,5 carl zeiss str,ratekau,neu ulm,23626,89231,,,DE,DE,0
e72763f6,8ce398a8,macherey nagel gmbh und co kg,macherey nagel gmbh co kg macherey nagel gmbh co kg macherey nagel gmbh co kg,valencienner str,6 8 neumann neander str,duren,duren,52355,52355,341183377,,DE,DE,1
486e3937,0d86b1d9,powerledsde,peres gmbh,26 28 neustadter str,kahlstr 14,oldenburg,cologne,23758,50827,,031799986,DE,DE,0
39734970,7501cdc9,oracle deutschland gmbh,oracle deutschland gmbh,14 schiffbauergasse,5 khnehfe,potsdam,hamburg,14467,22761,033170335,333596278,DE,DE,0
65d52735,e6f50811,performance plastics products 3p performance plastics products 3p gmbh performance plastics products 3p,performance plastics products 3p performance plastics products 3p performance plastics products 3p gmbh,27 max planck str,27 max planck str,karben,karben,61184,61184,,,DE,DE,1
c8efedca,54a718dd,marconi selenia communications spa,selex communications spa,1 a via negrone,4 via dell industria,genoa,pomezia,16153,00040,,339891404,IT,IT,0
009a86ad,c0b48772,sogeti high tech toulouse,sogeti high tech sas,3 chemin de laporte,2 av l escadrille normandie niemen,toulouse,blagnac,31300,31700,261969181,287711456,FR,FR,0
9e14e359,8b97a32c,dhci,mhfa england cic mhfa england cic mhfa england cic,83 baker street,old street,london,london,w1u 6ag,n1 6ah,719325297,,GB,GB,0
d4ff295b,4247e534,honeywell aerospace,honeywell engines systems,190th st,2525 w 190th st,torrance,torrance,25250,90504-6002,,,US,US,1
c0890928,041b262f,licatec gmbh,timetech gmbh,2 14 alfred nobel str,nobelstr,frechen,stuttgart,50226,70569,316012194,,DE,DE,0
8e0b3f0a,f12b8b9a,btt gmbh,arex gmbh,dieselstr,4 dieselstr,hamburg,neu ulm,22307,89231,324932342,,DE,DE,0
98d0d332,54657f63,binz ambulance und,binz gmbh co kg,21 am vogelherd,15 malerhofs trasse,ilmenau,lorch,98693,65391,342642038,315341446,DE,DE,0
d85c45d2,05e883ad,e a elektro automatik gmbh,elektro ptz,31 37 helmholtzstr,211 frankfurter str,viersen,cologne,41747,51147,,317017812,DE,DE,0
d0c95a90,90dffaf1,hotel und gasthof bauer,hotel landgasthof euringer ltd,mnchner str,manchinger str,feldkirchen,manching,85622,85077,,340280145,DE,DE,0
9870c64b,095ad03b,juergen maurer,juergen maurer,39 zur eisengrube,39 zur eisengrube,bitz,bitz,72475,72475,332690044,,DE,DE,1
af7f506c,d373c382,lapp gmbh und co kg,lapp systems gmbh,25 schulze delitzsch str,oskar lapp str,stuttgart,stuttgart,70565,70565,,,DE,DE,1
ccae9a88,a31147cf,lockheed martin,lockheed martin corp dba,1801 state route 17c,86 s cobb dr,owego,marietta,13827,30063-0001,,,US,US,0
4d24a12c,90eea53b,isocontrol sl,conectrol sa,av ofelia nieto 0067,57 58 calle de jorge juan,madrid,madrid,28039,28001,,,ES,ES,0
b3d57f9d,fbba638f,aeroflex ltd,aeroflex ltd,monks brook industrial park,monks brook industrial park,chandler s ford,chandler s ford,so534ra,so534ra,,216834002,GB,GB,1
3b15f832,fff853ed,arrow iberia,halco iberia sa,75 calle albasanz,pq empresarial sant cugat,madrid,sant cugat del valles,28037,8174,,,ES,ES,0
fa6d9ad1,bc5b4219,sogeti high tech,sogeti france,3 chemin de laporte,boulevard henri ziegler,toulouse,blagnac,31300,31700,,263505452,FR,FR,0
faacdb94,33c72128,hames gmbh,hames gmbh,hererostrae,hererostrae,munich,munich,80000,81827,,,DE,DE,1
a78af68e,65330223,dr ing paul christiani gmbh co,dr ing p christiani gmbh co k,hermann hesse weg,2 hermann hesse weg,konstanz,konstanz,78464,78464,,316118954,DE,DE,1
39e80128,f1f0aab4,alexander speith gmbh co kg,euro tool gmbh,14 bahnhofstr,14 bahnhofstr,varel,knigslutter,26316,38154,319220083,329450048,DE,DE,0
ba852050,0c1a84e5,ge aviation ge aviation ge aviation,triumph actuation systems uk ltd,cheltenham,cheltenham road,cheltenham,cheltenham,gl52 8sf,gl52 8sf,,,GB,GB,0
6097f4c6,c8c3dc96,bildungswerk der wirtschaft hamburg,nordmetall,10 kapstadtring,10 kapstadtring,hamburg,hamburg,22297,22297,,,DE,DE,0
9d6bc785,c40f0ac1,honeywell consumables solutions sas,dsi,30 rue raymond grimaud,17 rue raymond grimaud,blagnac,blagnac,31700,31700,380951202,777249608,FR,FR,0
a78af68e,63110fe0,dr ing paul christiani gmbh co,christiani gmbh,hermann hesse weg,2 hermann hesse weg,konstanz,konstanz,78464,78464,,328976399,DE,DE,1
ec6e3c43,ba8b6218,plastiques poppelmann,plastiques poppelmann,3 rue r schuman,3 rue r schuman,rixheim,rixheim,68172,68172,,057636483,FR,FR,1
785fd028,c7ffa910,tenovis direct gmbh,axson gmbh,23 waldstr,waldstrae,dietzenbach,dietzenbach,63128,63128,330443438,319039954,DE,DE,0
bc18e8e2,5f82622b,taxi candel jean,eads france domaine de villepreux,route de castelmaurou,route de castelnau,saint loup cammas,saint aubin de medoc,31180,33160,005440086,398627893,FR,FR,0
77f5274a,bc958624,selex es spa,selex es spa,via piemonte,60 close via piemonte,rome,rome,187,187,434003576,434003576,IT,IT,1
f9d94010,3c72b0f0,conrad electronic,conrad electronic se,14 16 binger str,klaus conrad strae 1,mainz,hirschau,55122,92240,312613229,005073544,DE,DE,0
f9a47b93,86956866,hahnkolb werkzeuge gmbh,b z werkzeuge gmbh,postfach 06 60,carl peters strae,ludwigsburg,korntal munchingen,71606,70825,,,DE,DE,0
b9287ffa,92297998,muslim shopcom,muslim shopcom,31 an der brunnenstube,31 an der brunnenstube,mainz,mainz,55120,55120,,,DE,DE,1
b326c887,94d99394,seilflechter tauwerk,seilflechter tauwerk,7 9 auf dem anger,7 9 auf dem anger,brunswick,brunswick,38110,38110,,,DE,DE,1
f6c4cea8,7bc5e9e7,selex es spa,selex es spa,via laurentina 760,60 via piemonte,rome,rome,143,187,339927556,435601446,IT,IT,1
56828152,303825e9,futronic gmbh,unitronic ag,tolnauer str,9 mndelheimer weg,tettnang,dusseldorf,88069,40472,031612328,341331228,DE,DE,0
58da522b,5617056f,aeroflex international ltd,aeroflex limited,school close,longacres house six hills way,eastleigh,stevenage,so53 4ra,sg12an,,216834002,GB,GB,0
aed69ed2,ab3d3ca8,pri performance review institute,searcy tansley company ltd,1 york street,1,london,london,w1u 6pa,sw113bb,211485159,,GB,GB,0
73616d1e,f7a9a181,honeywell,honeywell,4150 lind ave sw,415 lind ave sw,renton,renton,98057-4973,98057-5959,,602570855,US,US,1
6898f92e,09fe550d,dwt gmbh,photo porst,wilhelm tenhagen str,9 wilhelmstr,bottrop,friedrichshafen,46240,88045,,,DE,DE,0
c204c7b7,892ef6a3,l amphitryon restaurant,etf eurovia travaux ferroviaires,chemin de gramont,9 chemin de garrabot,colomiers,colomiers,31770,31770,779097252,346859929,FR,FR,0
0675a2a8,bdab9f8b,medicom service e k,cullmann gmbh,wankelstr,waldstr,korschenbroich,langenzenn,41352,90579,537440336,320355472,DE,DE,0
8de0b63f,35e45100,bueromarkt boettcher ag,labor dr feierabend,3 brusseler str,9 breitlestr,jena,berlingen,07745,54570,,328067137,DE,DE,0
7bb6b025,65490a1f,mayre sc,cauchos pedro romero sl,5 b calle lopez de legazpi,calle b,seville,seville,41008,41008,,466835659,ES,ES,0
720277b6,f0fe7a4e,cif,circuit imprime francais cif,11 rue charles michels,rue helene boucher,bagneux,buc,92220,78530,,266764158,FR,FR,0
4bd3cfa4,c29a8ab3,august schmelzer sohn gmbh,poseidon,1 auf der acht,1 dachauer str,idar oberstein,oberschleissheim,55743,85764,317535607,,DE,DE,0
65f1dcb1,ef51261f,srtechnics,avioparts sl,calle de mario roso de luna,1 calle de mario roso de luna,madrid,madrid,28022,28022,,,ES,ES,0
e52f0da8,dbb98cc5,dirak,dierck,1 knigsfelder str,preetzer chaus see,ennepetal,schwentinental,58256,24147,312547397,,DE,DE,0
d1406ede,f8c1836e,sna europe,snap on industrial germany,willettstr,10 willettstr,mettmann,mettmann,40822,40822,,,DE,DE,1
782a5b93,0812de96,3p gmbh,arrow central europe gmbh,27 max planck str,max planck str,karben,dreieich,61184,63303,537523854,342657054,DE,DE,0
8ba3c958,18d3383f,aeroflex test solutions,aeroflex test solutionsunits 14 15,monks brook ind pk,monks brook ind pk,chandler s ford,chandler s ford,so53 4ra,so534ra,216834002,,GB,GB,1
e4e87c6a,c323c5e2,assmann electronic gmbh,assmann electronic gmbh,auf dem schffel,auf dem schffel,ludenscheid,ludenscheid,58513,58513,,318569373,DE,DE,1
c8dbf7a8,e10a5105,gl events exhibitions,sarl pur events,24 rue saint victor,2 alle des nymphas,paris,l union,75005,31240,264017122,266147797,FR,FR,0
77f5274a,f6c4cea8,selex es spa,selex es spa,via piemonte,via laurentina 760,rome,rome,187,143,434003576,339927556,IT,IT,1
3009cbca,58bf6d32,ge measurement control,roxspur measurement and control ltd,fir tree lane,2 downgate drive,groby,sheffield,le60fh,s4 8bt,,210050514,GB,GB,0
e974ef74,345e63df,tulli elettronica di tulli marcello,sf era s r l sf era s r l sf era s r l,via francesco gai,24 via francesco carrara,rome,rome,196,196,,,IT,IT,0
1b69ccb6,1bc1ab2a,nespresso deutschland gmbh,nespresso deutschland gmbh,speditionsstrae,speditionss trasse,dusseldorf,dusseldorf,40221,40221,,341618791,DE,DE,1
5a33b026,a62e7d8c,gluetec,pefra ag,8a am biotop,am,geisenheim,buhl,65366,84174,,,DE,DE,0
9a0597f8,f935621c,brauner siegfried,tyco electronics amp gmbh,fraunhoferstrae 5,fraunhoferstrae,planegg,planegg,82152,82152,328639633,031816783,DE,DE,0
1b7312a0,95c06677,sunaero,clairson,70 rue ampere,4 rue ampre,genay,igny,69730,91430,,531713444,FR,FR,0
331e0689,237385c3,hydraulik center dietz,procom deutschland gmbh,18 heideland ost,heideland,handewitt,handewitt,24983,24983,,,DE,DE,0
d4468f99,7c7ed72b,le manoir de gressy,le manoir de gressy,chemin des carrosses,2 rue saint denis,gressy,gressy,77410,77410,,,FR,FR,1
a240b509,c42d1668,selex es spa,selex es spa,piazza monte grappa nr 4,piazza monte grappa,rome,rome,195,195,339051809,,IT,IT,1
a9f4905c,16138c30,inficon gmbh,oerlikon,bonner str,498 bonner str,cologne,cologne,50968,50968,,031500279,DE,DE,0
b24a5771,e3dec733,zarm technik gmbh,xp power gmbh,am fallturm,5 am fallturm,bremen,bremen,28359,28359,,330963062,DE,DE,0
646c5c56,1bd18a1a,sogeti high tech,sogeti france,3 chemin de laporte,avenue henri ziegler,toulouse,blagnac,31300,31700,287711456,263505452,FR,FR,0
278ba4c8,0f21c66d,centro comercial chino antonio,comercial asez sl,6 ra da agricultura,18 4 calle de las lenguas,lugo,madrid,27003,28021,462425518,,ES,ES,0
6fe5c5bd,01513142,curtiss wright,dy 4 systems uk ltd,lambourne cres,lambourne crescent,llanishencardiff,cardiff,cf14,cf14 5gf,211242694,,GB,GB,0
7a17d0c9,892ef6a3,alter ego 31,etf eurovia travaux ferroviaires,chemin de gramont,9 chemin de garrabot,colomiers,colomiers,31770,31770,779097252,346859929,FR,FR,0
1a6ccbe5,16127b52,vri gmbh,brammer gmbh,wilhelm maybach str,8 maybachstr,ellwangen,ulm,73479,89079,,551218956,DE,DE,0
6d738788,8634d613,bedifol gmbh,bedifol gmbh,august borsig str,byk gulden str,konstanz,konstanz,78467,78467,312606563,,DE,DE,1
2948b589,12c8876d,ea elektro automatik ea elektro automatik gmbh co kg ea elektro automatik,pb elektro,31 37 helmholtzstr,16 robert bosch str,viersen,gross umstadt,41747,64823,,316888197,DE,DE,0
20bfa4e2,0aed1aef,industrie elektronik brilon gmbh,atr industrie elektronik gmbh,40 almerfeldweg,50 siempelkampstr,brilon,krefeld,59929,47798,341296051,342254661,DE,DE,0
bdcb5ed2,4504436e,systempartner computervertriebs,schmidt hoffmann gmbh,wrzburger s trasse,163 hamburger chaussee,aschaffenburg,bergisch gladbach,63743,51429,032898285,551003432,DE,DE,0
941ec1ab,cc36b708,airtanker services ltd,airtanker services,airtanker hub raf brize norton,airtanker hub,carterton,carterton,ox18,ox18,,,GB,GB,1
accfff68,252c7286,grupo proyemer sca,grupo proyemer sca,s n carretera a lagos del serrano,s n carretera a lagos del serrano,el ronquillo,el ronquillo,41880,41880,,633456546,ES,ES,1
e3c0d785,52105f14,gruschwitz gmbh tech twist,gruschwitz gmbh tech twists,68 memminger str,68 memminger str,leutkirch im allgau,leutkirch im allgau,88299,88299,,315905638,DE,DE,1
62cb855d,a92f1b40,siemens ag,siemens medizinische technik,98 frauenauracher str,henkestr,erlangen,erlangen,91056,91052,331535687,551010304,DE,DE,0
d13e9fb6,7f426d35,belfor deutschland gmbh,belfor deutschland gmbh,24 keniastr,24 keniastr,duisburg,duisburg,47269,47269,,329561968,DE,DE,1
a34c487c,3a310ba4,thales uk limited,thales uk ltd,manor royal,manor royal,crawley,crawley,,rh10 9pz,217452627,217452627,GB,GB,1
3ac81de6,90aeb7f2,snap on tools,piek international,5 auf dem hls,198 auf der hls,mettmann,aachen,40822,52068,032934672,343181889,DE,DE,0
5aae09d4,43c007d9,kvt koenig gmbh,ceg alain vendrell ek,14 max eyth str,max eyth str,illerrieden,illerkirchberg,89186,89171,,342171451,DE,DE,0
95862890,ed738b20,airflow lufttechnik gmbh,dube aero technik,postfach 12 08,101b vorster str,rheinbach,monchengladbach,53359,41169,318818127,,DE,DE,0
864118ea,3dd3b43c,selex sensors and airborne,selex sensor and airborne,2 crewe road north,christopher martin road,edinburgh,basildonessex,eh5 2xs,ss13 1el,,504381468,GB,GB,0
4ce5b1e1,7737264d,wirtshaus in der au gmbh,vds technische pruefstelle,pettenkoferstr,27a pettenkoferstr,munich,munich,80000,80000,,,DE,DE,0
82dcb316,5b920641,duangta barz,sortimo international gmbh,landshuter allee,13 landshuter str,munich,unterschleissheim,80000,85716,,,DE,DE,0
cbe60e87,ac4b18e7,rittal lieferzentrum,timmer pneumatik gmbh,32 dieselstr,37 dieselstrae,garching,neuenkirchen,85748,17498,551050883,317314334,DE,DE,0
823ef152,f3241e78,leco instrumente gmbh,ht instruments gmbh,31 marie bernays ring,1b am waldfriedhof,monchengladbach,korschenbroich,41199,41352,316721976,312526563,DE,DE,0
d345e1a8,2c71aec6,bit biether,bird bird,da12tzhofer str 7,6 karl theodor str,swisttal,dusseldorf,53913,40213,,332037261,DE,DE,0
787940de,37fa1e22,marconi selenia communications spa,marconi selenia communications spa,1a via ambrogio negrone,1a via ambrogio negrone,genoa,genoa,16153,16153,440028405,,IT,IT,1
4af3a76c,bb49d430,hamilton sundstrand hamilton sundstrand hamilton sundstrand,hamilton sundstrand,4747 harrison ave,7002 po box,rockford,rockford,61108-7929,61124,,149872194,US,US,0
6bc2d697,c9f1c7e3,hbs electronic gmbh,goebel electric,89 91 mannheimer str,117 mannheimer str,bruhl,ludwigshafen,50321,67071,,050757427,DE,DE,0
b05a1ef5,315f866b,wupptool,schroeder fasti technologie gmbh,herbringhausen,1 elbringhausen,wuppertal,wermelskirchen,42399,42929,341522115,537278132,DE,DE,0
7ef31ca1,7eb83931,ingenieurkammer der freien,vieweg gmbh,41 43 geeren,13 gewerbepark,bremen,kranzberg,28195,85402,326694234,325718823,DE,DE,0
f0d73756,5225ab5c,insa sa,lpkf laser electronics,34 paseo del pintor rosales,4 calle rosales,madrid,guadalix de la sierra,28008,28794,,462670402,ES,ES,0
134e55ca,8400f54c,manoir de gressy,clappaz,chemin des carrosses,chemin des pres,gressy,meylan,77410,38240,,531794246,FR,FR,0
0893b797,6e01f520,harmony software ag,carney gmbh,tischlerstr,96 westerwaldstr,isernhagen,wutha farnroda,30916,99848,537603925,,DE,DE,0
54c89a0c,3b82f785,elettronica gmbh,mira electronic,10 am ham bruch,9 beckschlagergasse,meckenheim,nuremberg,53340,90403,,498988419,DE,DE,0
4f0686dd,f9c1cd63,ime mobile solutions,mdai mobile solutions gmbh,7 borsigstr,24 hans urmiller ring,barbing,wolfratshausen,93092,82515,,342595262,DE,DE,0
c539d14c,18749ad5,data device corporation,data device corporation,11716 wilbur place bohemis ny,wilbur pl,bohemia,bohemia,11716,11716,,054978952,US,US,1
dbf54700,94e4403b,krueger raumausstatter,gvf des dlr,693 konigswinterer str,knigswinterer s trasse,bonn,bonn,53227,53227,,,DE,DE,0
bb51afdf,1e5fe725,gestion y valorizacion integral del,gestion integral de oficinas sl,calle tecnologia,valle de la tabalina,getafe,madrid,28906,28021,,,ES,ES,0
38012b2d,a27e4a0b,westland helicopters ltd,gkn aerostructures yeovil,lysander road,lysander road,yeovil,yeovil,ba20 2yb,ba20 2yb,217538273,288303688,GB,GB,0
fd6ccca7,c55aca6c,viking direct,viking direct,lancer house,lancer house,leicester,leicester,le31ub,le31ub,,505049999,GB,GB,1
7deb146f,6afa4789,smiths aerospace electronic systems,cesg,cheltenham,cheltenham,cheltenham,cheltenham,gl528sf,gl525ve,,,GB,GB,0
4e1dc91f,b64d389c,cleverbridge ag,albert berner gmbh,2 4 brabanter str,4 bernerstr,cologne,kunzelsau,50674,74653,537461787,315731075,DE,DE,0
08890639,c9f6d5af,spl patin,aix marseille universite,rue charles cros,bd charles livon,surville,marseille,27400,13285,525474904,,FR,FR,0
62cb855d,aeec2ddb,siemens ag,siemens ag,98 frauenauracher str,henkestr,erlangen,erlangen,91056,91052,331535687,313366613,DE,DE,1
cb7e6e32,fc73fd12,wirtshaus in der au,eudisa gmbh,lilienstrae,2b lilienstr,munich,hohenkirchen siegertsbrunn,81669,85635,,341203829,DE,DE,0
91c8e214,1f9ecb03,boote pfister gmbh,sinus electronic gmbh,6 wahlweg,6 schleifweg,schwebheim,untereisesheim,97525,74257,,330960878,DE,DE,0
cb7e6e32,eb0a5c2f,wirtshaus in der au,hofmann jrgen,lilienstrae,lilienweg,munich,heuchelheim,81669,35452,,333177608,DE,DE,0
fa96a218,11cafca9,vds schadenverhtung gmbh,np4 gmbh,rheinstr,97 rheinstrae,darmstadt,darmstadt,64283,64295,332836506,551126209,DE,DE,0
0384d657,a74f8c2e,noveltis,gfi informatique,2 pl canal,du canal,ramonville saint agne,toulouse,31520,31400,,393539338,FR,FR,0
9c423197,35e45100,dr feierabend chemisches und,labor dr feierabend,19 gllerstr,9 breitlestr,berlingen,berlingen,54570,54570,328067137,328067137,DE,DE,0
7c11b51d,3bcfd985,acl digital ltd,didsbury engineering co limited,lower road,lower meadow road,london,handforth,se16 2xb,sk9 3er,,,GB,GB,0
43e03f0e,56d34c7e,thales communications thales communications thales communications,thales communications laval,83 85 rue emile brault,83 85 rue emile brault,laval,laval,53000,53000,,,FR,FR,1
e6aee316,1360d594,edmund optics ltd,kd optics ltd,1 opus avenue,walsford,york,wetherby,yo26 6bl,ls22,,543752885,GB,GB,0
c5ac2407,c52d24d2,r g faserverbundwerkstoffe gmbh,r g faserverbundwerkstoffe gmbh,7 im meiel,13 im meiel,waldenbuch,waldenbuch,71111,71111,319932075,,DE,DE,1
8a10ccca,d90bd6f1,floordirekt inh walter wesemeyer,meersburg tourismus,markircher str,kirchstr,mannheim,meersburg,68229,88709,342768755,,DE,DE,0
41b06fb4,39082433,aero electronic malter sikora gmbh,sinus electronic gmbh,1 am birkenbhl,schleifweg,herzogenaurach,untereisesheim,91074,74257,507370836,,DE,DE,0
7bb6b025,c23d13e2,mayre sc,cauchos pedro romero sl,5 b calle lopez de legazpi,calle b,seville,seville,41008,41008,,,ES,ES,0
ab957489,b7f630c7,copper and brass sales inc,copper brass sales,5 sterling dr,5 sterling dr,wallingford,wallingford,06492,06492,,006515207,US,US,1
0358d8de,c48d2aae,thales uk limited,thales uk ltd,manor royal,newton road,crawley,crawley,rh10 9ha,rh10 9ts,,232257352,GB,GB,1
87ab85b1,760be353,hanna instruments sl,fischer instruments sa,3b azitain bidea,99 carrer de pallars,eibar,barcelona,20600,8018,460733194,,ES,ES,0
4a66bfa6,591099fe,nespresso deutschland gmbh,nespresso deutschland gmbh,speditionsstrasse,speditionsstrae,dusseldorf,dusseldorf,40221,40221,341618791,,DE,DE,1
0c5ded04,a4a69975,peter greiffer,prechter renner,58 albrecht drer ring,2 siemensstr,holzkirchen,wimsheim,83607,71299,313394124,318241445,DE,DE,0
c42aecca,009a86ad,sogeti high tech,sogeti high tech toulouse,2 av l escadrille normandie niemen,3 chemin de laporte,blagnac,toulouse,31700,31300,287711456,261969181,FR,FR,0
b9f0d39e,552b6ab5,pratt whitney canada,wilfried biemann,2 dr ernst zimmermann str,19c dr zimmermann str,ludwigsfelde,meersburg,14974,88709,331130179,,DE,DE,0
f6d4c1fe,f2435101,honeywell international inc,honeywell international inc,4150 lind ave sw,15001 ne 36th st,renton,redmond,98057-4973,98052-5317,602570855,,US,US,0
953bbfa7,456ab9b4,nm medical,nm medical,200 avenue des gresillons,rue du chemin vert,asnieres sur seine,ronchin,92600,59810,278082214,278082214,FR,FR,0
b5167696,a39f98b8,testo se co kgaa,testo gmbh co,1 testostr,kolumban kayser str,lenzkirch,lenzkirch,79853,79853,,316274125,DE,DE,0
cc928005,517bc079,quadrant connections ltd,acl digital ltd,unit 1 a1 m business centre,unit 20 city business centre,welham green,lower road london,al9 7je,se16 2xb,,345662639,GB,GB,0
626debb6,c74ed738,signal constructgmbh,albert berner gmbh,4 brckenckerweg,bernerstrae 4,niefern oschelbronn,kunzelsau,75223,74653,327823159,315731075,DE,DE,0
92537496,60f20152,pts automation gmbh,pts automation gmbh,166 donatusstr,donatusstr,pulheim,pulheim,50259,50259,,,DE,DE,1
1b932c6a,21c09dde,hatfield and dawson consulting,hatfield and dawson consulting,greenwood ave n,greenwood ave n,seattle,seattle,98103,98103,,099615556,US,US,1
77d9d097,cbe08570,copac,fervimax informatica,calle bahia de pollensa,4 calle pollensa,madrid,las rozas,28042,28290,,046204045,ES,ES,0
3d27ce91,c03bc5eb,isocel management conseil,cg conseil sarl,rue robert caumont,parc des saules,bordeaux,val de reuil,33049,27100,,504696357,FR,FR,0
e149186a,ebd94ccf,precintia internacional sa,inconsus internacional sl,22 avenida de manoteras,19 calle de la basilica,madrid,madrid,28050,28020,,,ES,ES,0
43e03f0e,b8968e29,thales communications thales communications thales communications,thales communications laval,83 85 rue emile brault,83 rue emile brault,laval,laval,53000,53000,,054958047,FR,FR,1
73a56e4d,3dd3b43c,selex sensors and airborne systems,selex sensor and airborne,2 crewe road north,christopher martin road,edinburgh,basildonessex,eh5 2xs,ss13 1el,,504381468,GB,GB,0
43e03f0e,14339ac1,thales communications thales communications thales communications,thales,83 85 rue emile brault,20 22 rue grange dame rose,laval,velizy villacoublay,53000,78140,,286351908,FR,FR,0
661a0913,2394bb98,phoenix contact hmi ipc,phoenix contact gmbh co phoenix contact gmbh co phoenix contact gmbh co,29 kurze str,8 28 flachsmarktstr,filderstadt,blomberg,70794,32825,,,DE,DE,0
cadb6587,cbe3c7e4,ge aviation,ge aviation,bishops cleeve po box 162,cheltenham,cheltenham,cheltenham,gl528yb,gl52 8sf,211207784,067221824,GB,GB,1
6067485f,764608b4,gesellschaft fr fertigungstechnik,herr siegfried stecher,28 rosenbergstr,2 gehrenberg,stuttgart,markdorf,70174,88677,031829101,316559574,DE,DE,0
88c9374e,bb3e4157,temai ingenieros,temai ingenieros,10 calle de rivas,10 calle de rivas,coslada,coslada,28821,28821,046234408,461592987,ES,ES,1
46a13500,2ce998f9,ge aviation,ge aviation,bishops cleeve po box 162,bishops cleeve po box 162,cheltenham,cheltenham,gl528yb,gl528yb,,,GB,GB,1
58da522b,955c5635,aeroflex international ltd,aeroflex services limited,school close,longacres house,eastleigh,stevenage,so53 4ra,sg12an,,,GB,GB,0
cfb8ec8d,a077dca5,business visum gmbh,bromarkt bttcher ag,dusseldorfer str,brsseler str,frankfurt,jena,60329,07745,,344634485,DE,DE,0
c6498e19,3d65fac1,gps tchnologies gmbh,fluke deutschland gmbh,23a heinrich hertz str,heinrich hertz str,langen,kassel,49838,34123,,,DE,DE,0
ccae9a88,ee49e4f3,lockheed martin,lockheed martin corporation,1801 state route 17c,1801 state rd 17c 17 c,owego,owego,13827,13827,,147329606,US,US,1
84ba9e9f,90a3530a,rts elektronik systeme gmbh,rts elektronik systeme gmbh,66 preysingstr,66 preysingstr,wolnzach,wolnzach,85283,85283,,,DE,DE,1
3d206e69,76ed7244,airshop vetter luftfahrtbedarf,r eisenschmidt,flug platz,1 am flugplatz,pritzwalk,egelsbach,16928,63329,,320510886,DE,DE,0
0025e9ae,cf496645,maschinenbau kitz gmbh,maschinenbau kitz gmbh,84 glockenstr,84 glockenstr,troisdorf,troisdorf,53844,53844,315996355,,DE,DE,1
bace2c59,098d64da,vri,wielath,wilhelm maybach str,5 maybachstr,ellwangen,oberteuringen,73479,88094,342019866,330971255,DE,DE,0
2568f61a,e2f19754,poppelmann,controle et mesure laser,3 rue robert schuman,14 rue robert schuman,rixheim,saint herblain,68170,44800,057636483,396187697,FR,FR,0
dc8d1a61,4f296a0b,wmh herion antriebstechnik gmbh,lm therm elektrotechnik ag,stanglmuehle 9 11 1,15 sulzbachstr,wolnzach,aldersbach,85283,94501,331893797,341120645,DE,DE,0
